scheme23,24-Mar-22,/compliance/criminal-investigation/two-defendants-charged-in-non-fungible-token-nft-fraud-and-money-laundering-scheme,"March 24, 2022 — Damian Williams, the United States Attorney for the Southern District of New York, Thomas Fattorusso, Special Agent in Charge of the New York Field Office of the Internal Revenue Service, Criminal Investigation (IRS-CI), Ricky J. Patel, the Acting Special Agent-in-Charge of the New York Field Office of the Department of Homeland Security (HS), and Daniel B. Brubaker, Inspector-in-Charge of the New York Office of the U.S. Postal Inspection Service (USPIS), announced that Ethan Nguyen aka Frostie, aka Jakefiftyeight, aka Jobo, aka Joboethan, aka Meltfrost, and Andre Llacuna, aka heyandre, were charged in a criminal complaint with conspiracy to commit wire fraud and conspiracy to commit money laundering, in connection with a million-dollar scheme to defraud purchasers of NFTs advertised as Frosties."
proceeds20,4-Apr-22,/compliance/criminal-investigation/united-states-forfeits-millions-in-cryptocurrency-used-to-launder-illicit-dark-web-proceeds,"April 4, 2022 — In one of the largest cryptocurrency forfeiture actions ever filed by the United States, federal prosecutors in the Southern District of Florida successfully forfeited approximately $34 million worth of cryptocurrency tied to illegal Dark Web activity."
marketplace5,5-Apr-22,/compliance/criminal-investigation/us-and-german-law-enforcement-investigation-leads-to-shutdown-of-largest-online-darknet-marketplace,"April 5, 2022 — U.S. and German law enforcement announced the shutdown of Hydra Market (Hydra), the world's largest and longest-running darknet market, on Tuesday. In 2021, Hydra accounted for an estimated 80% of all darknet market-related cryptocurrency transactions, and since 2015, the marketplace has received approximately $5.2 billion in cryptocurrency."
budget15,7-Apr-22,/newsroom/written-testimony-of-charles-p-rettig-commissioner-internal-revenue-service-before-the-senate-finance-committee-on-the-filing-season-and-the-irs-budget,"April 7, 2022  — Commissioner Rettig speaks before the Senate Finance Committee on the Filing Season and the IRS Budget. Written Testimony of Charles P. Rettig, Commissioner Internal Revenue Service before the Senate Finance Committee on the Filing Season and the IRS Budget."
business7,18-Apr-22,/compliance/criminal-investigation/three-plead-guilty-to-wire-fraud-in-connection-with-unlawful-virtual-currency-sales-business,"April 18, 2022 — Andrew Spinella of Derry, Renee Spinella of Derry, and Nobody, a/k/a Richard Paul of Keene, pleaded guilty last week in federal court to wire fraud, United States Attorney John J. Farley announced today."
irs16,21-Apr-22,/newsroom/written-testimony-of-charles-p-rettig-commissioner-internal-revenue-service-before-the-house-oversight-committee-and-reform-committee-subcommittee-on-government-operations-on-the-filing-season-and-irs,"April 21, 2022 — The Commissioner speaks before the House Oversight Committee and Reform Committee Subcommittee on Government Operations on the Filing Season and IRS Operations."
exchanges4,25-Apr-22,/compliance/criminal-investigation/former-co-owner-of-vikings-pleads-guilty-to-providing-shadow-banking-services-to-cryptocurrency-exchanges,"April 25, 2022 — Damian Williams, the United States Attorney for the Southern District of New York, announced that earlier today, Reginald Fowler pled guilty to bank fraud, bank fraud conspiracy, operation of an unlicensed money transmitting business, conspiracy to operate an unlicensed money transmitting business, and wire fraud. Fowler committed the bank fraud and unlicensed money transmitting business offenses in connection with his work for Crypto Capital, a payment processor that provided fiat-currency banking services to various cryptocurrency exchanges through a series of bank accounts opened under false pretenses. As part of the scheme, Crypto Capital and Fowler fraudulently processed transactions equaling approximately $750 million in deposits and withdrawals from such exchanges. In addition, Fowler defrauded the Alliance of American Football (AAF) by, among other things, claiming that millions of dollars belonging to Crypto Capital and/or Global Trading Solutions customers were instead his own assets, which he was free to use to secure his investments in the AAF. Based on those misrepresentations, Fowler acquired a significant investment stake in the AAF yet was unable to fund that investment, which contributed to the AAF's demise."
IR-2022-94,25-Apr-22,/newsroom/irs-seeks-nominations-for-the-2023-internal-revenue-service-advisory-council,"IR-2022-94, April 25, 2022 — The Internal Revenue Service today announced it’s accepting applications for the Internal Revenue Service Advisory Council for 2023. Applications will be accepted through June 3, 2022."
officials6,26-Apr-22,/compliance/criminal-investigation/irs-ci-investigators-share-crypto-expertise-with-taiwanese-law-enforcement-officials,"April 26, 2022 — Cryptocurrency. The blockchain. Digital wallets. These are terms that are increasingly part of criminal investigations. As leading investigators in the cyber arena, IRS Criminal Investigation (IRS-CI) special agents recently shared their cybercrime expertise with representatives from Taiwan's Criminal Investigation Bureau."
scheme13,27-Apr-22,/compliance/criminal-investigation/san-francisco-man-charged-in-alleged-cryptocurrency-investor-fraud-scheme,"April 27, 2022 — Japheth Dillman was arrested today in connection with an alleged scheme to defraud victims into investing in a San Francisco-based cryptocurrency trading fund, announced U.S. Attorney Stephanie M. Hinds, FBI Acting Special Agent in Charge Sean Ragan and Internal Revenue Service, Criminal Investigation (IRS-CI) Special Agent in Charge Mark H. Pearson."
medal4,3-May-22,/compliance/criminal-investigation/former-irs-ci-cyber-crimes-agent-finalist-for-service-to-america-medal,"May 3, 2022 — IRS-Criminal Investigation announced Chris Janczewski, a former Washington, D.C., Field Office Cyber Crimes Unit special agent, as a finalist for the 2022 Samuel J. Heyman Service to America Medals, or Sammies, run by the Partnership for Public Service."
season8,3-May-22,/newsroom/written-testimony-of-charles-p-rettig-commissioner-internal-revenue-service-before-the-senate-appropriations-committee-subcommittee-on-financial-services-and-general-government-on-the-filing-season,"May 3, 2022 — The Commissioner speaks before the Senate Appropriations Committee Subcommittee on Financial Services and General Government on the Filing Season and the IRS Budget."
fraud2,9-May-22,/compliance/criminal-investigation/bloomsburg-man-sentenced-to-18-months-of-imprisonment-for-430000-fraud-scheme-including-300000-in-covid-relief-fraud,"May 9, 2022 — The United States Attorney's Office for the Middle District of Pennsylvania announced today that Darryl Corradini was sentenced by United States Chief District Judge Matthew W. Brann, to 18 months' imprisonment for a bank fraud and money laundering scheme that included nearly $300,000 in COVID-19 relief guaranteed by the Small Business Administration through the Paycheck Protection Program (PPP)."
conspiracy3,12-May-22,/compliance/criminal-investigation/sacramento-grand-jury-indicts-riverside-county-man-and-woman-for-fentanyl-distribution-and-money-laundering-conspiracy,"May 12, 2022 — A federal grand jury returned a two-count indictment today against Holly Adams and Devlin Hosner of Indio, charging them with conspiracy to distribute and possess with intent to distribute fentanyl and methamphetamine, and with conspiracy to launder money, U.S. Attorney Phillip A. Talbert announced."
and2,18-May-22,/newsroom/written-testimony-of-charles-p-rettig-commissioner-internal-revenue-service-before-the-house-appropriations-committee-subcommittee-on-financial-services-and-general-government-on-the-filing-season-and,"May 18, 2022 — The Commissioner speaks before the House Appropriations Committee Subcommittee on Financial Services and General Government on the Filing Season and the IRS Budget."
